symbol,bids,asks,timestamp,Mid_Price,Quoted_Spread,First_Layer_Liquidity
ETHBTC,"[['0.06260000', '42.42810000'], ['0.06259000', '21.91990000'], ['0.06244000', '57.42650000']]","[['0.06263000', '21.31910000'], ['0.06265000', '25.86910000'], ['0.06272000', '142.19940000']]",1693388102386,0.062615,3.0000000000002247e-05,63.7472
ETHBTC,"[['0.06262000', '75.43120000'], ['0.06260000', '43.99870000'], ['0.06259000', '20.34930000'], ['0.06257000', '72.54670000'], ['0.06255000', '11.25630000'], ['0.05972000', '5.07800000']]","[['0.06263000', '7.78360000'], ['0.06264000', '50.55100000'], ['0.06265000', '24.86910000'], ['0.06266000', '26.72160000'], ['0.06267000', '48.09450000']]",1693388103386,0.062625,1.0000000000010001e-05,83.2148
ETHBTC,"[['0.06262000', '63.67160000'], ['0.06261000', '84.47580000'], ['0.06243000', '194.96970000']]","[['0.06264000', '44.23100000'], ['0.06265000', '27.56900000'], ['0.06266000', '28.92680000'], ['0.06267000', '49.23370000']]",1693388105386,0.06262999999999999,2.0000000000006124e-05,107.9026
ETHBTC,"[['0.06262000', '70.27600000'], ['0.06261000', '52.53370000'], ['0.06256000', '17.59700000'], ['0.06243000', '198.75070000']]","[['0.06263000', '7.77360000'], ['0.06264000', '41.23980000'], ['0.06265000', '26.45150000'], ['0.06266000', '24.87840000'], ['0.06267000', '38.73700000'], ['0.06268000', '54.58500000']]",1693388106386,0.062625,1.0000000000010001e-05,78.0496
ETHBTC,"[['0.06262000', '69.67240000'], ['0.06235000', '1.06810000'], ['0.06162000', '7.25640000']]","[['0.06263000', '7.76360000'], ['0.06265000', '26.45150000'], ['0.06266000', '23.87840000'], ['0.06267000', '34.68860000'], ['0.06270000', '10.80390000'], ['0.06272000', '143.74090000'], ['0.06297000', '5.30120000']]",1693388107386,0.062625,1.0000000000010001e-05,77.43599999999999
ETHBTC,"[['0.06262000', '70.05880000'], ['0.06162000', '7.25980000']]","[['0.06264000', '44.25110000'], ['0.06265000', '22.20150000'], ['0.06266000', '27.92680000']]",1693388108386,0.06262999999999999,2.0000000000006124e-05,114.3099
ETHBTC,"[['0.06162000', '7.25640000']]","[['0.06263000', '7.65440000'], ['0.06265000', '26.44700000'], ['0.06266000', '27.92680000'], ['0.06267000', '34.68860000']]",1693388109386,0.062125,0.001010000000000004,14.9108
ETHBTC,"[['0.06262000', '66.42470000'], ['0.06261000', '54.09930000'], ['0.06259000', '15.42290000'], ['0.06254000', '22.71840000'], ['0.06251000', '109.90440000'], ['0.06244000', '4.32850000'], ['0.06162000', '7.25810000']]","[['0.06263000', '6.14930000'], ['0.06264000', '41.23980000'], ['0.06266000', '23.93250000'], ['0.06267000', '38.73700000'], ['0.06272000', '106.83890000'], ['0.06273000', '66.28010000'], ['0.06275000', '7.48080000'], ['0.06294000', '10.23960000'], ['0.06301000', '33.42560000']]",1693388110386,0.062625,1.0000000000010001e-05,72.574
ETHBTC,"[['0.06262000', '66.97890000'], ['0.06259000', '19.93670000'], ['0.06257000', '68.03290000'], ['0.06239000', '3.59510000'], ['0.06162000', '7.25640000']]","[['0.06263000', '6.03850000'], ['0.06267000', '39.15500000'], ['0.06269000', '22.97020000'], ['0.06271000', '91.73350000']]",1693388111386,0.062625,1.0000000000010001e-05,73.0174
ETHBTC,"[['0.06262000', '70.67940000'], ['0.06261000', '95.62450000'], ['0.06259000', '19.93670000'], ['0.06243000', '194.96970000'], ['0.06237000', '1.99930000'], ['0.06162000', '7.25640000']]","[['0.06266000', '24.93250000'], ['0.06267000', '38.15500000']]",1693388112386,0.06264,3.999999999999837e-05,95.6119
ETHBTC,"[['0.06262000', '79.94470000'], ['0.06260000', '43.20030000'], ['0.06259000', '19.13830000'], ['0.06245000', '73.55380000'], ['0.06162000', '7.25810000']]","[['0.06263000', '0.07510000'], ['0.06264000', '37.27880000'], ['0.06265000', '35.42050000'], ['0.06266000', '25.41390000'], ['0.06269000', '21.97020000'], ['0.06273000', '103.18210000']]",1693388113386,0.062625,1.0000000000010001e-05,80.0198
ETHBTC,"[['0.06262000', '82.24470000'], ['0.06261000', '96.42270000'], ['0.06258000', '26.25220000'], ['0.06256000', '22.19700000'], ['0.06254000', '27.31840000'], ['0.06252000', '69.58630000'], ['0.06162000', '7.25640000']]","[['0.06266000', '24.41390000'], ['0.06267000', '57.86890000'], ['0.06268000', '34.13760000']]",1693388114386,0.06264,3.999999999999837e-05,106.65859999999999
ETHBTC,"[['0.06263000', '51.78660000'], ['0.06262000', '61.72420000'], ['0.06260000', '43.08360000']]","[['0.06263000', '0.00000000'], ['0.06264000', '43.85930000'], ['0.06265000', '26.44700000']]",1693388115386,,,
ETHBTC,"[['0.06263000', '90.71960000'], ['0.06262000', '27.81800000'], ['0.06261000', '70.32890000'], ['0.06259000', '17.86030000'], ['0.06244000', '8.10950000'], ['0.06188000', '26.90080000'], ['0.05636000', '0.24920000']]","[['0.06264000', '43.60320000'], ['0.06265000', '26.44700000'], ['0.06266000', '24.35980000'], ['0.06270000', '33.09090000'], ['0.06271000', '61.28810000'], ['0.06273000', '104.25700000'], ['0.06274000', '96.98630000'], ['0.06339000', '2.60490000']]",1693388116386,0.062635,9.999999999996123e-06,134.3228
ETHBTC,"[['0.06263000', '91.63190000'], ['0.06262000', '28.65550000'], ['0.06261000', '68.85790000'], ['0.06260000', '41.34810000'], ['0.06258000', '29.25220000'], ['0.06257000', '58.44360000'], ['0.06240000', '10.41190000'], ['0.06239000', '0.59510000'], ['0.06235000', '1.06810000'], ['0.06207000', '2.04960000']]","[['0.06264000', '40.46110000'], ['0.06265000', '26.05200000'], ['0.06266000', '22.74600000'], ['0.06267000', '26.65690000'], ['0.06268000', '61.78000000'], ['0.06269000', '17.45640000'], ['0.06271000', '65.80190000'], ['0.06297000', '5.30120000']]",1693388117386,0.062635,9.999999999996123e-06,132.09300000000002
ETHBTC,"[['0.06263000', '90.63190000'], ['0.06262000', '37.37890000'], ['0.06261000', '69.71610000'], ['0.06258000', '29.28410000'], ['0.06257000', '58.41170000'], ['0.06223000', '16.16520000'], ['0.06222000', '37.42400000']]","[['0.06265000', '21.20630000'], ['0.06266000', '27.31410000'], ['0.06267000', '25.74290000'], ['0.06272000', '11.95100000'], ['0.06273000', '104.18210000'], ['0.06274000', '97.06170000'], ['0.06279000', '96.06780000']]",1693388118386,0.06264,1.9999999999992246e-05,111.8382
ETHBTC,"[['0.06262000', '38.85780000'], ['0.06261000', '68.42810000'], ['0.06212000', '2.41940000']]","[['0.06264000', '34.66450000'], ['0.06266000', '30.30670000']]",1693388119387,0.06262999999999999,2.0000000000006124e-05,73.5223
ETHBTC,"[['0.06263000', '92.68340000'], ['0.06262000', '38.34650000']]","[['0.06265000', '27.73000000'], ['0.06267000', '29.98430000']]",1693388120387,0.06264,1.9999999999992246e-05,120.41340000000001
ETHBTC,"[['0.06254000', '27.24270000']]","[['0.06264000', '28.27040000'], ['0.06267000', '46.40710000'], ['0.06268000', '47.23490000'], ['0.06269000', '32.00150000'], ['0.06273000', '103.49570000'], ['0.06274000', '97.74810000']]",1693388121387,0.06259,0.00010000000000000286,55.513099999999994
ETHBTC,"[['0.06263000', '91.21560000'], ['0.06262000', '39.30420000'], ['0.06261000', '82.64340000'], ['0.06260000', '20.74810000'], ['0.06259000', '18.21320000'], ['0.06258000', '24.83410000'], ['0.06257000', '58.26170000'], ['0.06256000', '12.99700000'], ['0.06255000', '10.49420000'], ['0.06254000', '11.14270000'], ['0.06252000', '68.58630000'], ['0.06245000', '20.45580000']]","[['0.06264000', '28.12040000'], ['0.06265000', '33.26220000'], ['0.06266000', '22.29560000'], ['0.06267000', '25.44480000'], ['0.06268000', '47.23490000'], ['0.06272000', '23.75100000'], ['0.06273000', '66.59370000']]",1693388122387,0.062635,9.999999999996123e-06,119.336
ETHBTC,"[['0.06263000', '91.79140000'], ['0.06260000', '25.34810000'], ['0.06258000', '34.03410000'], ['0.06256000', '26.79700000']]","[['0.06266000', '23.41290000'], ['0.06307000', '4.77070000'], ['0.06309000', '11.32810000']]",1693388123387,0.062645,2.999999999998837e-05,115.20429999999999
ETHBTC,"[['0.06263000', '86.10900000'], ['0.06262000', '38.00420000'], ['0.06261000', '80.62790000'], ['0.06260000', '24.87090000'], ['0.06259000', '17.63120000'], ['0.06258000', '26.93680000'], ['0.06256000', '22.19700000'], ['0.06254000', '27.24270000']]","[['0.06264000', '33.01460000'], ['0.06265000', '27.88000000'], ['0.06266000', '29.24930000'], ['0.06267000', '15.38820000'], ['0.06268000', '48.03420000']]",1693388124387,0.062635,9.999999999996123e-06,119.1236
ETHBTC,"[['0.06263000', '87.10900000'], ['0.06262000', '38.05580000'], ['0.06260000', '22.37360000'], ['0.06258000', '26.76580000'], ['0.06254000', '30.23010000'], ['0.06251000', '107.70840000'], ['0.06246000', '57.33460000']]","[['0.06265000', '30.87970000'], ['0.06266000', '26.25670000'], ['0.06267000', '38.59520000'], ['0.06268000', '49.42280000'], ['0.06273000', '103.49570000']]",1693388125387,0.06264,1.9999999999992246e-05,117.9887
ETHBTC,"[['0.06263000', '88.22640000'], ['0.06262000', '38.24970000'], ['0.06261000', '80.60890000'], ['0.06163000', '5.94540000'], ['0.06158000', '9.18870000'], ['0.06153000', '3.82510000']]","[['0.06266000', '30.48650000'], ['0.06267000', '15.56400000'], ['0.06274000', '97.06170000'], ['0.06276000', '4.75500000']]",1693388126387,0.062645,2.999999999998837e-05,118.71289999999999
ETHBTC,"[['0.06235000', '1.06810000'], ['0.06163000', '5.94370000'], ['0.06122000', '57.13090000']]","[['0.06266000', '24.65010000'], ['0.06267000', '30.89950000'], ['0.06272000', '14.25100000'], ['0.06297000', '5.30120000']]",1693388127387,0.062505,0.00030999999999999084,25.7182
ETHBTC,"[['0.06263000', '88.19760000']]","[['0.06264000', '28.12040000'], ['0.06265000', '37.16460000'], ['0.06266000', '23.53280000']]",1693388128387,0.062635,9.999999999996123e-06,116.318
ETHBTC,"[['0.06263000', '88.19760000'], ['0.06259000', '23.12850000'], ['0.06240000', '7.41190000']]","[['0.06264000', '28.11890000'], ['0.06266000', '18.73470000'], ['0.06267000', '35.39530000']]",1693388129387,0.062635,9.999999999996123e-06,116.31649999999999
ETHBTC,"[['0.06263000', '89.79370000'], ['0.06261000', '80.13160000']]","[['0.06265000', '36.68840000'], ['0.06266000', '19.73470000'], ['0.06267000', '34.39530000']]",1693388130387,0.06264,1.9999999999992246e-05,126.4821
ETHBTC,"[['0.06263000', '90.26270000'], ['0.06262000', '39.84660000'], ['0.05636000', '0.24920000']]","[['0.06266000', '19.19710000'], ['0.06267000', '37.69530000'], ['0.06272000', '11.95100000']]",1693388131387,0.062645,2.999999999998837e-05,109.4598
ETHBTC,"[['0.06263000', '91.09340000'], ['0.05636000', '0.24920000']]","[['0.06264000', '28.10680000'], ['0.06267000', '62.52720000']]",1693388132387,0.062635,9.999999999996123e-06,119.2002
ETHBTC,"[['0.06263000', '88.69930000'], ['0.06163000', '5.94370000']]","[['0.06264000', '31.33410000'], ['0.06265000', '33.43960000'], ['0.06266000', '20.19710000'], ['0.06267000', '37.81260000'], ['0.06273000', '104.18210000'], ['0.06276000', '4.06860000']]",1693388133387,0.062635,9.999999999996123e-06,120.0334
ETHBTC,"[['0.06262000', '42.14660000'], ['0.06261000', '77.83160000'], ['0.06246000', '4.23660000'], ['0.06163000', '5.94370000']]","[['0.06265000', '30.43990000'], ['0.06266000', '20.99510000'], ['0.06267000', '37.79190000'], ['0.06268000', '49.44340000'], ['0.06273000', '67.28010000']]",1693388134387,0.062635,3.0000000000002247e-05,72.5865
ETHBTC,"[['0.06263000', '89.49730000']]","[['0.06266000', '20.19710000']]",1693388135387,0.062645,2.999999999998837e-05,109.6944
ETHBTC,"[['0.06256000', '22.67390000']]","[['0.06266000', '20.63040000'], ['0.06267000', '37.81280000'], ['0.06268000', '49.42280000']]",1693388136387,0.06261,9.999999999998899e-05,43.3043
ETHBTC,"[['0.06265000', '10.61860000'], ['0.06264000', '29.01970000'], ['0.06263000', '48.16770000'], ['0.06262000', '30.33990000'], ['0.06261000', '77.71490000'], ['0.06260000', '16.85670000'], ['0.06258000', '17.14620000'], ['0.06244000', '4.32850000']]","[['0.06264000', '0.00000000'], ['0.06265000', '0.00000000'], ['0.06266000', '8.08370000'], ['0.06267000', '8.71010000'], ['0.06268000', '10.69380000'], ['0.06269000', '21.04360000'], ['0.06270000', '47.63600000'], ['0.06271000', '60.78850000']]",1693388137387,,,
ETHBTC,"[['0.06265000', '76.91770000'], ['0.06264000', '9.10940000'], ['0.06263000', '26.07140000'], ['0.06262000', '31.73910000'], ['0.06261000', '14.82050000'], ['0.06260000', '19.75300000'], ['0.06259000', '26.13060000'], ['0.06258000', '60.42060000'], ['0.06257000', '13.48420000'], ['0.06256000', '26.19700000'], ['0.06255000', '81.87560000'], ['0.06254000', '106.03060000'], ['0.06253000', '15.59290000'], ['0.06252000', '6.85830000'], ['0.06251000', '12.51710000'], ['0.06250000', '34.05260000'], ['0.06249000', '98.76140000'], ['0.06247000', '11.37870000'], ['0.06246000', '245.65850000'], ['0.06245000', '4.71960000'], ['0.06243000', '6.64580000'], ['0.06241000', '9.81180000'], ['0.06236000', '115.02100000'], ['0.06235000', '1.06810000'], ['0.06230000', '30.47640000'], ['0.06228000', '9.21180000'], ['0.06227000', '79.66010000'], ['0.06226000', '4.80380000'], ['0.06223000', '12.70400000'], ['0.06222000', '9.25410000'], ['0.06216000', '1.58730000'], ['0.06208000', '41.50910000'], ['0.06198000', '1.71410000'], ['0.06190000', '40.98150000'], ['0.06189000', '24.20680000'], ['0.06186000', '46.18070000'], ['0.06176000', '7.88530000'], ['0.06164000', '6.89230000'], ['0.06155000', '22.46780000'], ['0.06147000', '2.35740000'], ['0.06110000', '69.12900000'], ['0.06108000', '22.71610000'], ['0.06100000', '524.39580000']]","[['0.06266000', '19.15830000'], ['0.06267000', '11.27220000'], ['0.06268000', '29.49650000'], ['0.06269000', '12.96990000'], ['0.06270000', '11.47070000'], ['0.06271000', '33.73520000'], ['0.06272000', '24.75750000'], ['0.06273000', '95.30520000'], ['0.06274000', '17.54830000'], ['0.06275000', '47.64640000'], ['0.06276000', '71.98760000'], ['0.06278000', '9.35180000'], ['0.06279000', '1.17990000'], ['0.06280000', '10.74310000'], ['0.06281000', '194.54600000'], ['0.06282000', '6.66930000'], ['0.06286000', '191.94100000'], ['0.06287000', '16.43600000'], ['0.06292000', '2.13360000'], ['0.06295000', '115.01470000'], ['0.06297000', '5.30120000'], ['0.06305000', '33.68220000'], ['0.06309000', '3.38990000'], ['0.06312000', '10.42510000'], ['0.06340000', '25.45320000'], ['0.06341000', '13.43680000'], ['0.06391000', '31.22520000'], ['0.06398000', '14.64850000']]",1693388138387,0.06265499999999999,9.999999999996123e-06,96.076
ETHBTC,"[['0.06265000', '60.25200000'], ['0.06264000', '21.16000000'], ['0.06263000', '29.17060000'], ['0.06262000', '32.77100000'], ['0.06260000', '22.90300000'], ['0.06259000', '26.14550000'], ['0.06258000', '60.49580000'], ['0.06257000', '10.48410000'], ['0.06255000', '127.28840000'], ['0.06242000', '4.98200000'], ['0.06165000', '5.15900000']]","[['0.06266000', '25.55260000'], ['0.06267000', '1.39470000'], ['0.06268000', '28.57120000'], ['0.06269000', '7.13040000'], ['0.06270000', '17.31100000'], ['0.06271000', '33.71330000'], ['0.06272000', '47.90950000'], ['0.06273000', '95.30520000'], ['0.06274000', '29.79340000'], ['0.06276000', '72.06190000'], ['0.06280000', '5.77180000'], ['0.06282000', '10.39170000'], ['0.07208000', '3.72390000']]",1693388139387,0.06265499999999999,9.999999999996123e-06,85.80460000000001
ETHBTC,"[['0.06266000', '72.47880000'], ['0.06265000', '31.28940000'], ['0.06264000', '13.76050000'], ['0.06263000', '29.46220000'], ['0.06262000', '24.36040000'], ['0.06260000', '17.91830000'], ['0.06259000', '55.50430000'], ['0.06258000', '65.02060000'], ['0.06256000', '11.09700000'], ['0.06255000', '109.64160000'], ['0.06254000', '102.02730000'], ['0.06253000', '13.14260000'], ['0.06252000', '5.40840000'], ['0.06251000', '7.14600000'], ['0.06242000', '1.98200000'], ['0.06165000', '5.15730000']]","[['0.06266000', '0.00000000'], ['0.06267000', '13.02130000'], ['0.06268000', '37.44370000'], ['0.06269000', '13.02570000'], ['0.06270000', '10.88870000'], ['0.06271000', '39.73140000'], ['0.06273000', '95.30520000'], ['0.06274000', '21.59670000'], ['0.06275000', '22.83630000'], ['0.06276000', '71.98760000'], ['0.06279000', '6.55080000'], ['0.06280000', '21.92510000']]",1693388140387,,,
ETHBTC,"[['0.06266000', '67.63310000'], ['0.06265000', '32.30940000'], ['0.06263000', '29.96630000'], ['0.06261000', '19.81820000'], ['0.06260000', '43.87420000'], ['0.06259000', '62.36850000'], ['0.06255000', '64.22880000'], ['0.06243000', '6.64580000']]","[['0.06268000', '38.40470000'], ['0.06269000', '15.97160000'], ['0.06270000', '13.38360000'], ['0.06271000', '39.55280000'], ['0.06272000', '47.92900000'], ['0.06273000', '97.30290000'], ['0.06278000', '10.90260000'], ['0.06282000', '6.66930000'], ['0.06283000', '2.69260000'], ['0.06285000', '10.46310000'], ['0.06290000', '15.26770000'], ['0.06297000', '5.29800000'], ['0.07208000', '1.01580000']]",1693388141388,0.06267,2.0000000000006124e-05,106.0378
ETHBTC,"[['0.06265000', '37.34630000'], ['0.06263000', '30.41180000'], ['0.06262000', '24.18560000'], ['0.06258000', '26.43620000'], ['0.06257000', '49.06850000'], ['0.06254000', '7.13940000'], ['0.06249000', '193.64930000'], ['0.06247000', '15.15970000']]","[['0.06268000', '37.40470000'], ['0.06269000', '21.24080000'], ['0.06270000', '12.00550000'], ['0.06273000', '58.71850000'], ['0.06274000', '60.18110000'], ['0.06276000', '71.30120000'], ['0.06279000', '102.12510000'], ['0.06281000', '99.65810000'], ['0.06285000', '7.21550000'], ['0.06287000', '16.43920000'], ['0.06288000', '6.29200000'], ['0.06295000', '2.63150000'], ['0.06296000', '120.26490000'], ['0.06305000', '37.10820000'], ['0.07209000', '3.02080000']]",1693388142388,0.062665,3.0000000000002247e-05,74.751
ETHBTC,"[['0.06266000', '52.65660000'], ['0.06265000', '52.46680000'], ['0.06264000', '24.88240000'], ['0.06263000', '29.96630000'], ['0.06262000', '24.18560000'], ['0.06259000', '52.78230000'], ['0.06258000', '27.43620000'], ['0.06254000', '6.13940000']]","[['0.06267000', '18.60390000'], ['0.06268000', '36.53780000'], ['0.06269000', '14.39960000'], ['0.06270000', '18.13990000'], ['0.06271000', '43.23520000'], ['0.06272000', '49.44180000'], ['0.06273000', '73.26360000'], ['0.06274000', '58.64880000'], ['0.06275000', '8.29120000'], ['0.06276000', '61.80120000']]",1693388143388,0.062665,1.0000000000010001e-05,71.2605
ETHBTC,"[['0.06266000', '43.90180000'], ['0.06265000', '48.73280000'], ['0.06264000', '29.11310000'], ['0.06263000', '29.48310000'], ['0.06261000', '20.33660000'], ['0.06260000', '53.45890000'], ['0.06259000', '52.70650000']]","[['0.06270000', '18.72190000'], ['0.06271000', '45.18480000'], ['0.06272000', '49.44180000'], ['0.06278000', '10.82680000'], ['0.06288000', '3.41890000'], ['0.07209000', '0.30600000']]",1693388144388,0.06268,4.000000000001225e-05,62.6237
ETHBTC,"[['0.06266000', '49.72190000'], ['0.06265000', '46.67080000'], ['0.06264000', '27.61130000'], ['0.06263000', '31.73150000'], ['0.06262000', '26.70170000'], ['0.06261000', '22.31550000'], ['0.06258000', '27.51030000'], ['0.06247000', '11.37870000']]","[['0.06269000', '14.92630000'], ['0.06270000', '18.13990000'], ['0.06271000', '48.40550000'], ['0.06272000', '45.39340000'], ['0.06273000', '73.76320000'], ['0.06276000', '61.87650000'], ['0.07207000', '4.47610000']]",1693388145388,0.062675,3.0000000000002247e-05,64.6482
ETHBTC,"[['0.06265000', '85.44170000'], ['0.06263000', '31.17610000'], ['0.06260000', '31.33120000'], ['0.06259000', '16.55930000'], ['0.06256000', '46.12840000'], ['0.06247000', '15.15970000'], ['0.06246000', '192.56050000']]","[['0.06269000', '15.86650000'], ['0.06270000', '18.72190000'], ['0.06272000', '22.24140000'], ['0.06273000', '60.51280000']]",1693388146388,0.06267,3.999999999999837e-05,101.3082
ETHBTC,"[['0.06266000', '59.13820000'], ['0.06265000', '82.70980000'], ['0.06264000', '18.09720000'], ['0.06262000', '22.65710000'], ['0.06260000', '26.73120000'], ['0.06258000', '22.91030000'], ['0.06256000', '48.42840000'], ['0.06247000', '11.37870000']]","[['0.06268000', '36.45150000'], ['0.06270000', '18.13990000'], ['0.06271000', '48.40550000'], ['0.06272000', '22.24140000'], ['0.06273000', '60.59710000'], ['0.07207000', '1.75980000']]",1693388147388,0.06267,2.0000000000006124e-05,95.5897
ETHBTC,"[['0.06266000', '61.99520000'], ['0.06265000', '79.58740000'], ['0.06257000', '51.97030000'], ['0.06235000', '1.06810000'], ['0.06140000', '225.45820000'], ['0.06133000', '6.88220000']]","[['0.06267000', '18.35650000'], ['0.06268000', '30.92000000'], ['0.06269000', '21.70610000'], ['0.06271000', '48.40550000'], ['0.06272000', '22.24140000'], ['0.06297000', '5.29800000'], ['0.07208000', '3.70150000']]",1693388148388,0.062665,1.0000000000010001e-05,80.3517
ETHBTC,"[['0.06266000', '62.77400000'], ['0.06265000', '50.12100000'], ['0.06264000', '20.21340000'], ['0.06263000', '33.16860000'], ['0.06262000', '24.74100000'], ['0.06260000', '21.74650000'], ['0.06258000', '13.63620000'], ['0.06256000', '46.12840000'], ['0.06247000', '64.47670000'], ['0.06166000', '31.41850000'], ['0.06109000', '1.61120000'], ['0.05952000', '0.80090000']]","[['0.06269000', '20.71180000'], ['0.06270000', '15.83990000'], ['0.06271000', '49.56170000'], ['0.06272000', '40.05400000'], ['0.06274000', '95.55080000'], ['0.06276000', '61.80120000']]",1693388149388,0.062675,3.0000000000002247e-05,83.4858
ETHBTC,"[['0.06266000', '62.85350000'], ['0.06259000', '16.63440000'], ['0.06243000', '3.64580000'], ['0.06112000', '2.62420000']]","[['0.06269000', '19.59500000'], ['0.06270000', '29.07640000'], ['0.06271000', '49.56170000'], ['0.06273000', '46.05200000'], ['0.06278000', '10.90210000'], ['0.06318000', '4.01280000']]",1693388150388,0.062675,3.0000000000002247e-05,82.4485
ETHBTC,"[['0.06266000', '64.19110000'], ['0.06265000', '50.12100000'], ['0.06263000', '31.30140000'], ['0.06262000', '24.18560000'], ['0.06261000', '24.83160000'], ['0.06255000', '65.99320000'], ['0.06243000', '6.64580000']]","[['0.06267000', '1.40930000'], ['0.06268000', '43.10410000'], ['0.06269000', '26.72090000'], ['0.06270000', '33.92250000'], ['0.06271000', '46.09530000'], ['0.06272000', '54.59910000'], ['0.06274000', '97.54850000'], ['0.06278000', '11.58850000'], ['0.06279000', '101.43870000'], ['0.06289000', '5.66340000'], ['0.06319000', '2.21290000']]",1693388151388,0.062665,1.0000000000010001e-05,65.60040000000001
ETHBTC,"[['0.06266000', '64.19110000'], ['0.06263000', '31.47640000'], ['0.06246000', '192.56050000']]","[['0.06268000', '48.45670000'], ['0.06269000', '20.59500000'], ['0.06270000', '35.03930000'], ['0.06271000', '46.27180000']]",1693388152388,0.06267,2.0000000000006124e-05,112.6478
ETHBTC,"[['0.06266000', '63.07430000'], ['0.06265000', '91.61970000'], ['0.06264000', '20.67810000']]","[['0.06270000', '35.09340000'], ['0.06273000', '43.55470000'], ['0.06274000', '100.04580000']]",1693388153388,0.06268,4.000000000001225e-05,98.1677
ETHBTC,"[['0.06266000', '63.20180000'], ['0.06265000', '50.12100000'], ['0.06191000', '25.36530000'], ['0.06166000', '31.42020000']]","[['0.06267000', '1.21780000'], ['0.06269000', '20.59500000'], ['0.06271000', '46.74820000'], ['0.06342000', '8.51050000']]",1693388154388,0.062665,1.0000000000010001e-05,64.4196
ETHBTC,"[['0.06266000', '64.31710000'], ['0.06260000', '22.37020000'], ['0.06243000', '3.64580000'], ['0.06166000', '31.41850000'], ['0.05639000', '0.38990000']]","[['0.06269000', '21.71180000']]",1693388155388,0.062675,3.0000000000002247e-05,86.0289
ETHBTC,"[['0.06243000', '6.64580000']]","[['0.06319000', '2.21290000']]",1693388156388,0.06281,0.0007599999999999968,8.8587
ETHBTC,"[['0.06265000', '91.61970000'], ['0.06206000', '6.88970000']]","[['0.06270000', '36.03400000']]",1693388157388,0.06267500000000001,5.000000000000837e-05,127.65369999999999
ETHBTC,"[['0.06266000', '67.14930000'], ['0.06265000', '91.63960000'], ['0.06264000', '20.66010000'], ['0.06261000', '31.05240000'], ['0.06259000', '10.49890000'], ['0.06255000', '64.22880000'], ['0.06252000', '6.99670000'], ['0.06247000', '11.37870000'], ['0.06166000', '31.42020000'], ['0.01754000', '0.06620000']]","[['0.06274000', '63.14380000'], ['0.07208000', '1.01580000']]",1693388158388,0.0627,8.000000000001062e-05,130.29309999999998
ETHBTC,"[['0.06266000', '67.59970000'], ['0.06247000', '15.15970000'], ['0.06235000', '1.06810000'], ['0.06166000', '31.41850000']]","[['0.06297000', '5.29800000'], ['0.07209000', '3.30490000']]",1693388159388,0.062815,0.0003100000000000047,72.8977
ETHBTC,"[['0.06266000', '72.75740000'], ['0.06265000', '50.14090000'], ['0.06264000', '21.37490000'], ['0.06263000', '33.27770000'], ['0.06261000', '28.53630000'], ['0.06112000', '2.66350000']]",[],1693388160388,,,
ETHBTC,"[['0.06266000', '72.51050000'], ['0.06265000', '50.66450000'], ['0.06264000', '20.85130000'], ['0.06263000', '35.29950000'], ['0.06261000', '26.03900000'], ['0.06259000', '11.49890000'], ['0.06255000', '63.22880000']]","[['0.06271000', '46.16620000'], ['0.06323000', '204.02630000'], ['0.06326000', '4.96110000']]",1693388161388,0.06268499999999999,5.000000000000837e-05,118.6767
ETHBTC,"[['0.06266000', '66.25750000'], ['0.06265000', '50.60650000'], ['0.06263000', '35.82310000'], ['0.06248000', '59.15750000'], ['0.06243000', '3.64580000'], ['0.06109000', '1.60230000'], ['0.05952000', '0.79170000']]","[['0.06276000', '98.70320000'], ['0.06361000', '20.43360000']]",1693388162388,0.06270999999999999,0.00010000000000000286,164.96069999999997
ETHBTC,"[['0.06266000', '66.25750000'], ['0.06265000', '92.10520000'], ['0.06251000', '6.78120000'], ['0.06243000', '6.64580000']]","[['0.06281000', '101.38190000'], ['0.06289000', '3.61920000'], ['0.06319000', '2.21290000']]",1693388163389,0.062735,0.00015000000000001124,167.6394
ETHBTC,"[['0.06266000', '63.18350000'], ['0.06265000', '51.76380000'], ['0.06264000', '20.87150000'], ['0.06257000', '52.33470000']]","[['0.06267000', '13.18330000'], ['0.06268000', '41.80370000'], ['0.06270000', '30.19480000'], ['0.06271000', '46.18800000'], ['0.06272000', '40.03590000'], ['0.07208000', '4.01390000'], ['0.07209000', '0.30600000']]",1693388164389,0.062665,1.0000000000010001e-05,76.3668
ETHBTC,"[['0.06266000', '63.66210000'], ['0.06166000', '31.41850000']]","[['0.06269000', '15.87220000'], ['0.06270000', '36.03400000'], ['0.06271000', '60.73310000']]",1693388165389,0.062675,3.0000000000002247e-05,79.5343
ETHBTC,"[['0.06266000', '64.66210000'], ['0.06265000', '50.76380000']]",[],1693388166389,,,
ETHBTC,"[['0.06266000', '63.66210000'], ['0.06265000', '51.78310000'], ['0.06264000', '20.85130000']]","[['0.06271000', '60.71130000'], ['0.06272000', '40.05730000'], ['0.07208000', '1.01580000']]",1693388167389,0.06268499999999999,5.000000000000837e-05,124.3734
