symbol,bids,asks,timestamp
ETHBTC,"[['0.06257000', '24.22910000'], ['0.06256000', '92.62810000'], ['0.06158000', '9.19040000']]","[['0.06262000', '35.35640000'], ['0.06302000', '6.98990000']]",1693387737368
ETHBTC,"[['0.06244000', '4.32850000'], ['0.06158000', '9.18870000']]","[['0.06262000', '36.47470000'], ['0.06263000', '33.17030000'], ['0.06272000', '109.92670000'], ['0.06302000', '6.49340000']]",1693387738368
ETHBTC,"[['0.06235000', '189.37910000'], ['0.06229000', '5.18170000']]","[['0.06269000', '47.91320000'], ['0.06270000', '64.76000000'], ['0.06297000', '5.29800000']]",1693387739368
ETHBTC,"[['0.06258000', '64.30160000'], ['0.06158000', '9.18870000'], ['0.05632000', '0.45830000']]","[['0.06259000', '36.50100000'], ['0.06262000', '53.77310000'], ['0.06263000', '20.77150000']]",1693387740368
ETHBTC,"[['0.06207000', '2.04960000']]","[['0.06301000', '5.21660000']]",1693387741368
ETHBTC,"[['0.06244000', '57.42650000']]","[['0.06272000', '146.82870000'], ['0.06298000', '4.44400000'], ['0.06354000', '14.89990000']]",1693387742368
ETHBTC,[],"[['0.06269000', '47.22680000'], ['0.06271000', '10.29150000'], ['0.07633000', '0.45410000']]",1693387743368
ETHBTC,"[['0.06162000', '7.32520000'], ['0.06115000', '88.38780000'], ['0.06111000', '137.76180000']]","[['0.06263000', '24.57860000'], ['0.06264000', '47.30680000'], ['0.06301000', '5.71310000'], ['0.06308000', '3.53860000']]",1693387744368
ETHBTC,"[['0.06258000', '64.37150000'], ['0.06256000', '53.19450000'], ['0.06255000', '80.62730000'], ['0.06160000', '71.11030000']]",[],1693387745368
ETHBTC,[],"[['0.06265000', '52.82370000'], ['0.06266000', '28.64920000']]",1693387747368
ETHBTC,"[['0.06256000', '90.51460000'], ['0.06255000', '43.28220000'], ['0.06206000', '6.89250000']]","[['0.06348000', '22.20270000'], ['0.06351000', '3.27720000']]",1693387748369
ETHBTC,"[['0.06235000', '189.37910000'], ['0.06194000', '0.81920000']]","[['0.06297000', '5.29800000']]",1693387749369
ETHBTC,"[['0.06244000', '4.32850000']]","[['0.06272000', '109.92670000'], ['0.06301000', '6.06070000']]",1693387750369
ETHBTC,"[['0.06258000', '64.28980000'], ['0.05632000', '0.45830000']]","[['0.06259000', '37.14650000'], ['0.06260000', '25.57600000'], ['0.06261000', '54.26460000'], ['0.06262000', '36.47470000'], ['0.06269000', '47.91320000'], ['0.06271000', '9.60510000'], ['0.07633000', '0.45550000']]",1693387751369
ETHBTC,"[['0.06253000', '18.80730000'], ['0.06249000', '45.30700000'], ['0.06230000', '2.35520000'], ['0.06192000', '24.46700000']]","[['0.06259000', '37.14650000'], ['0.06261000', '36.98710000'], ['0.06262000', '36.45610000']]",1693387752369
ETHBTC,"[['0.06257000', '24.69140000'], ['0.06250000', '41.06570000'], ['0.06237000', '4.99930000'], ['0.06158000', '9.18870000']]","[['0.06259000', '37.28780000'], ['0.06262000', '53.75450000']]",1693387753369
ETHBTC,"[['0.06258000', '64.22980000'], ['0.06257000', '23.69140000'], ['0.06256000', '91.51460000'], ['0.06183000', '4.78980000']]","[['0.06259000', '47.58260000'], ['0.06260000', '35.54350000'], ['0.06261000', '31.14760000'], ['0.06262000', '40.92740000'], ['0.06263000', '22.27860000'], ['0.06334000', '3.92690000']]",1693387754369
ETHBTC,"[['0.06258000', '64.22980000'], ['0.06257000', '23.69140000'], ['0.06256000', '90.51460000'], ['0.06244000', '57.42650000'], ['0.05632000', '0.45830000']]","[['0.06259000', '47.58260000'], ['0.06260000', '29.70170000'], ['0.06261000', '36.98760000'], ['0.06262000', '23.62900000'], ['0.06263000', '19.05350000'], ['0.06272000', '146.82870000']]",1693387755369
ETHBTC,"[['0.06258000', '59.72980000'], ['0.06257000', '17.84980000'], ['0.06256000', '97.35830000'], ['0.06251000', '30.43050000']]","[['0.06262000', '25.43680000']]",1693387756369
ETHBTC,[],"[['0.06259000', '47.83530000'], ['0.06261000', '54.28600000']]",1693387757369
ETHBTC,[],"[['0.06259000', '47.78560000'], ['0.06261000', '36.98760000']]",1693387758369
ETHBTC,"[['0.06158000', '9.19040000']]","[['0.06259000', '46.93290000'], ['0.06269000', '47.22680000'], ['0.06271000', '10.29150000'], ['0.06281000', '3.77020000'], ['0.06315000', '48.31170000']]",1693387759369
ETHBTC,"[['0.06258000', '55.68140000'], ['0.06257000', '21.89820000'], ['0.06235000', '189.37910000'], ['0.06158000', '9.19040000']]","[['0.06259000', '45.93290000'], ['0.06260000', '30.70170000'], ['0.06297000', '5.29800000']]",1693387760369
ETHBTC,"[['0.06257000', '27.74160000'], ['0.06256000', '91.51460000'], ['0.06247000', '117.26660000'], ['0.06242000', '99.86990000'], ['0.06158000', '9.18870000']]","[['0.06261000', '33.98760000'], ['0.06262000', '46.75360000'], ['0.06263000', '18.10390000']]",1693387761369
ETHBTC,"[['0.06244000', '4.32850000'], ['0.06229000', '2.68170000'], ['0.06228000', '64.65200000']]","[['0.06259000', '50.16470000'], ['0.06260000', '29.70170000'], ['0.06261000', '40.15730000'], ['0.06266000', '19.14920000'], ['0.06272000', '109.92670000'], ['0.06279000', '2.67990000']]",1693387762369
ETHBTC,"[['0.06258000', '64.22980000'], ['0.06257000', '24.69320000'], ['0.06256000', '52.39570000']]","[['0.06259000', '39.81290000'], ['0.06260000', '22.55270000'], ['0.06261000', '44.72080000'], ['0.06262000', '27.15520000'], ['0.06263000', '37.30520000'], ['0.06266000', '28.64920000'], ['0.06290000', '15.06680000'], ['0.06303000', '5.48010000']]",1693387763369
ETHBTC,"[['0.06258000', '64.28760000'], ['0.06257000', '24.71470000'], ['0.06256000', '52.37430000'], ['0.06252000', '61.49850000'], ['0.06205000', '4.82900000']]","[['0.06259000', '32.53270000'], ['0.06260000', '25.60110000'], ['0.06261000', '43.60880000'], ['0.06262000', '27.17620000'], ['0.06269000', '47.91320000'], ['0.06271000', '9.60510000']]",1693387764369
ETHBTC,"[['0.06258000', '65.28760000'], ['0.06257000', '29.52300000'], ['0.06256000', '38.42660000'], ['0.06255000', '77.21650000'], ['0.06250000', '40.99020000'], ['0.06158000', '9.19040000']]","[['0.06259000', '26.62300000'], ['0.06260000', '21.55400000'], ['0.06261000', '36.29170000'], ['0.06262000', '29.39510000'], ['0.06263000', '35.68140000'], ['0.06266000', '31.37640000'], ['0.06267000', '15.79510000'], ['0.06268000', '8.80410000'], ['0.06269000', '47.98910000']]",1693387765369
ETHBTC,"[['0.06258000', '64.28760000'], ['0.06257000', '48.84910000'], ['0.06256000', '37.82920000'], ['0.06255000', '42.61600000'], ['0.06254000', '32.64300000'], ['0.06244000', '57.42650000'], ['0.06207000', '2.05290000'], ['0.06158000', '9.18870000'], ['0.05632000', '0.45830000']]","[['0.06259000', '20.46890000'], ['0.06260000', '29.09990000'], ['0.06261000', '35.34190000'], ['0.06263000', '18.78010000'], ['0.06266000', '31.13200000'], ['0.06272000', '146.82870000']]",1693387766369
ETHBTC,"[['0.06257000', '45.06810000'], ['0.06239000', '7.36320000']]","[['0.06260000', '31.68090000'], ['0.06261000', '32.29350000']]",1693387767370
ETHBTC,"[['0.06258000', '64.28760000']]","[['0.06259000', '20.40540000'], ['0.06260000', '27.63250000'], ['0.06261000', '30.49910000'], ['0.06262000', '35.23710000'], ['0.06269000', '47.30270000'], ['0.06271000', '10.29150000']]",1693387768370
ETHBTC,"[['0.06258000', '70.37320000'], ['0.06257000', '45.04660000'], ['0.06256000', '37.84830000'], ['0.06251000', '30.50690000'], ['0.06239000', '3.58220000']]","[['0.06259000', '24.31440000'], ['0.06260000', '25.13500000'], ['0.06261000', '31.75310000'], ['0.06262000', '29.39510000']]",1693387769370
ETHBTC,"[['0.06257000', '45.04660000'], ['0.06235000', '189.37910000'], ['0.05632000', '0.46830000']]","[['0.06262000', '38.89510000'], ['0.06266000', '28.40480000'], ['0.06267000', '6.29510000'], ['0.06297000', '5.29800000']]",1693387770370
ETHBTC,"[['0.06257000', '86.59830000'], ['0.05632000', '0.45830000']]","[['0.06259000', '23.99710000']]",1693387771370
ETHBTC,"[['0.06258000', '66.59220000'], ['0.06257000', '45.04660000'], ['0.06256000', '79.40000000'], ['0.06239000', '7.36320000'], ['0.06228000', '62.15200000']]","[['0.06260000', '22.08660000'], ['0.06261000', '50.34780000'], ['0.06262000', '60.48360000'], ['0.06263000', '19.79850000'], ['0.06271000', '6.77710000'], ['0.06279000', '1.17990000']]",1693387772370
ETHBTC,"[['0.06258000', '70.37320000'], ['0.06257000', '45.38300000'], ['0.06255000', '43.19800000'], ['0.06254000', '32.06100000'], ['0.06239000', '3.58220000'], ['0.06228000', '64.65200000']]","[['0.06259000', '27.10640000'], ['0.06261000', '47.17100000'], ['0.06279000', '2.67990000']]",1693387773370
ETHBTC,"[['0.06257000', '86.93470000'], ['0.06256000', '37.84830000'], ['0.06255000', '43.79620000'], ['0.06253000', '20.80500000'], ['0.06244000', '4.32850000'], ['0.06158000', '9.19040000']]","[['0.06263000', '20.53210000'], ['0.06265000', '54.82140000'], ['0.06272000', '109.92670000']]",1693387774370
ETHBTC,"[['0.06257000', '45.38300000'], ['0.06256000', '79.40000000'], ['0.06158000', '9.18870000']]",[],1693387775370
ETHBTC,"[['0.06256000', '79.40000000'], ['0.06255000', '43.79620000'], ['0.06244000', '57.42650000']]","[['0.06265000', '54.82140000'], ['0.06269000', '47.98910000'], ['0.06271000', '6.09070000'], ['0.06272000', '146.82870000']]",1693387777370
ETHBTC,"[['0.06228000', '62.15200000']]","[['0.06279000', '1.17990000']]",1693387778370
ETHBTC,"[['0.06250000', '40.99200000'], ['0.06229000', '5.18170000'], ['0.06158000', '9.18870000']]","[['0.06259000', '27.09710000'], ['0.06279000', '2.67990000'], ['0.06350000', '225.86230000'], ['0.06400000', '248.58490000'], ['0.06450000', '32.20190000'], ['0.06500000', '402.42250000']]",1693387779370
ETHBTC,"[['0.06235000', '189.37910000'], ['0.06200000', '30.93390000'], ['0.06158000', '9.19040000']]","[['0.06297000', '5.29800000']]",1693387780370
ETHBTC,"[['0.06259000', '73.02040000'], ['0.06258000', '65.25080000'], ['0.06257000', '16.52580000'], ['0.06256000', '62.75860000'], ['0.06255000', '20.95160000'], ['0.06254000', '31.61570000'], ['0.06253000', '24.34160000'], ['0.06252000', '66.09850000'], ['0.06251000', '24.37050000'], ['0.06250000', '24.89200000'], ['0.06248000', '64.47960000'], ['0.06184000', '5.29780000'], ['0.06183000', '4.67660000'], ['0.06158000', '9.18870000']]","[['0.06259000', '0.00000000'], ['0.06260000', '5.56960000'], ['0.06261000', '32.96140000'], ['0.06262000', '54.90500000'], ['0.06263000', '19.90590000'], ['0.06264000', '45.00680000'], ['0.06265000', '52.62640000'], ['0.06266000', '31.13190000'], ['0.06267000', '15.79510000'], ['0.06268000', '11.10410000'], ['0.06269000', '47.30270000'], ['0.06271000', '6.77710000'], ['0.06334000', '4.03740000'], ['0.06335000', '13.31440000']]",1693387781370
ETHBTC,"[['0.06259000', '75.09200000'], ['0.06258000', '63.17350000'], ['0.06256000', '50.16970000'], ['0.06255000', '20.16370000'], ['0.06254000', '27.01570000'], ['0.06253000', '57.81070000'], ['0.06252000', '61.49850000'], ['0.06250000', '40.99200000'], ['0.06249000', '14.23440000'], ['0.06240000', '42.39290000'], ['0.06112000', '2.62420000']]","[['0.06261000', '39.14020000'], ['0.06262000', '55.70500000'], ['0.06263000', '18.90590000'], ['0.06264000', '65.53990000'], ['0.06265000', '50.32640000']]",1693387782370
ETHBTC,"[['0.06257000', '16.99280000'], ['0.06256000', '48.44150000'], ['0.06254000', '29.53180000'], ['0.06251000', '14.97050000']]","[['0.06262000', '59.44610000'], ['0.06263000', '19.01650000'], ['0.06264000', '65.24840000'], ['0.06265000', '50.32640000'], ['0.06267000', '17.21400000']]",1693387783370
ETHBTC,"[['0.06259000', '78.27030000'], ['0.06258000', '87.45810000'], ['0.06257000', '16.97330000'], ['0.06256000', '53.04150000'], ['0.06254000', '34.13180000'], ['0.06253000', '48.21530000'], ['0.06252000', '66.09850000'], ['0.06250000', '24.89200000'], ['0.06244000', '85.62650000'], ['0.06240000', '14.19290000'], ['0.06229000', '2.68170000'], ['0.06159000', '12.31250000']]","[['0.06261000', '39.14020000'], ['0.06262000', '44.90100000'], ['0.06263000', '33.56160000'], ['0.06264000', '65.17410000'], ['0.06279000', '1.17990000']]",1693387784370
ETHBTC,"[['0.06229000', '5.18170000']]","[['0.06261000', '35.09180000'], ['0.06262000', '48.94940000'], ['0.06263000', '34.14360000'], ['0.06279000', '2.67990000']]",1693387785370
ETHBTC,"[['0.06252000', '75.49850000'], ['0.06244000', '32.52850000']]","[['0.06262000', '49.94940000'], ['0.06263000', '33.14360000'], ['0.06272000', '109.92670000']]",1693387786370
ETHBTC,"[['0.06258000', '87.31790000'], ['0.06257000', '17.91220000'], ['0.06255000', '22.66100000']]","[['0.06266000', '33.12960000'], ['0.06267000', '19.71130000']]",1693387787370
ETHBTC,"[['0.06259000', '75.89070000'], ['0.06256000', '48.44150000'], ['0.06254000', '29.53180000'], ['0.06252000', '70.89850000'], ['0.06250000', '40.99200000']]",[],1693387788371
ETHBTC,"[['0.06258000', '88.11650000'], ['0.06254000', '29.56370000'], ['0.06253000', '48.81530000'], ['0.06244000', '85.62650000']]","[['0.06261000', '35.12370000'], ['0.06262000', '50.54960000'], ['0.06272000', '146.82870000']]",1693387789371
ETHBTC,"[['0.06259000', '73.92960000'], ['0.06258000', '94.76620000'], ['0.06257000', '19.03020000'], ['0.06256000', '47.50200000'], ['0.06254000', '27.04760000'], ['0.06249000', '9.34270000'], ['0.06240000', '10.41190000'], ['0.06235000', '189.37910000'], ['0.06229000', '2.68170000']]","[['0.06260000', '0.08480000'], ['0.06261000', '25.00980000'], ['0.06262000', '39.14870000'], ['0.06263000', '39.40150000'], ['0.06264000', '47.30680000'], ['0.06265000', '50.32640000'], ['0.06266000', '46.55280000'], ['0.06268000', '13.62020000'], ['0.06279000', '1.17990000'], ['0.06297000', '5.29800000']]",1693387790371
ETHBTC,"[['0.06260000', '75.72230000'], ['0.06259000', '24.12850000'], ['0.06258000', '85.11680000'], ['0.06257000', '21.38070000'], ['0.06256000', '46.48410000'], ['0.06255000', '21.82030000'], ['0.06254000', '31.64760000'], ['0.06252000', '123.90620000'], ['0.06251000', '13.58150000'], ['0.06250000', '24.89200000'], ['0.06248000', '6.74700000'], ['0.06229000', '5.18170000'], ['0.06112000', '2.66350000']]","[['0.06260000', '0.00000000'], ['0.06261000', '24.36460000'], ['0.06262000', '42.12330000'], ['0.06263000', '33.69560000'], ['0.06264000', '46.02690000'], ['0.06265000', '30.02400000'], ['0.06266000', '29.07090000'], ['0.06267000', '50.03610000'], ['0.06268000', '59.18520000'], ['0.06269000', '6.59710000'], ['0.06271000', '13.02140000'], ['0.06274000', '96.98630000'], ['0.06279000', '2.67990000'], ['0.06280000', '194.09570000']]",1693387791371
ETHBTC,"[['0.06259000', '66.46540000'], ['0.06258000', '43.57170000'], ['0.06252000', '124.90620000'], ['0.06251000', '13.21570000'], ['0.06247000', '116.26660000'], ['0.06241000', '32.02140000'], ['0.06160000', '71.11030000']]","[['0.06263000', '34.15750000'], ['0.06266000', '27.31760000'], ['0.06269000', '8.21810000']]",1693387792371
ETHBTC,"[['0.06260000', '75.73990000'], ['0.06258000', '44.02790000'], ['0.06256000', '46.01740000'], ['0.06133000', '22.88220000'], ['0.06126000', '2.98020000']]","[['0.06262000', '42.59500000'], ['0.06263000', '35.15750000'], ['0.06264000', '45.02690000']]",1693387793371
ETHBTC,"[['0.06260000', '75.66710000'], ['0.06259000', '66.94450000'], ['0.06253000', '58.21530000'], ['0.06160000', '71.11200000']]","[['0.06263000', '36.29570000'], ['0.06264000', '45.00680000'], ['0.06365000', '3.07790000']]",1693387794371
ETHBTC,"[['0.06260000', '79.65360000'], ['0.06259000', '39.71990000'], ['0.06258000', '69.10740000'], ['0.06257000', '19.66460000'], ['0.06256000', '45.79940000'], ['0.06255000', '24.33640000'], ['0.06254000', '22.05370000'], ['0.06251000', '13.45570000'], ['0.06249000', '9.70850000'], ['0.06245000', '4.71960000'], ['0.06241000', '28.24040000'], ['0.06160000', '71.11030000']]","[['0.06261000', '12.10170000'], ['0.06262000', '40.42070000'], ['0.06263000', '22.56330000'], ['0.06264000', '27.63120000'], ['0.06265000', '48.50650000'], ['0.06266000', '27.31760000'], ['0.06267000', '47.53880000'], ['0.06268000', '63.14040000']]",1693387795371
ETHBTC,"[['0.06260000', '91.21620000'], ['0.06257000', '40.46460000'], ['0.06256000', '28.19940000'], ['0.06229000', '2.68170000'], ['0.06176000', '46.46970000'], ['0.06160000', '71.11370000']]","[['0.06263000', '23.56330000'], ['0.06264000', '26.63120000'], ['0.06265000', '67.10150000'], ['0.06279000', '1.17990000']]",1693387796371
ETHBTC,"[['0.06259000', '30.42290000'], ['0.06258000', '27.47730000'], ['0.06256000', '27.40070000'], ['0.06255000', '53.72290000'], ['0.06254000', '60.63810000'], ['0.06252000', '86.32180000'], ['0.06249000', '4.23930000'], ['0.06241000', '32.02140000'], ['0.06229000', '5.18170000'], ['0.06160000', '71.11200000']]","[['0.06263000', '24.03770000'], ['0.06264000', '46.84100000'], ['0.06265000', '47.06960000'], ['0.06279000', '2.67990000']]",1693387797371
ETHBTC,"[['0.06258000', '28.27580000'], ['0.06244000', '32.52850000'], ['0.06177000', '7.51710000'], ['0.06160000', '71.11200000']]","[['0.06264000', '26.63120000'], ['0.06272000', '109.92670000']]",1693387798371
ETHBTC,"[['0.06260000', '95.07680000'], ['0.06259000', '39.40360000'], ['0.06258000', '69.81420000'], ['0.06253000', '24.74620000'], ['0.06241000', '28.24040000'], ['0.06160000', '71.11200000']]","[['0.06262000', '39.86560000'], ['0.06263000', '23.58840000'], ['0.06264000', '27.63120000']]",1693387799371
ETHBTC,"[['0.06259000', '39.87650000'], ['0.06258000', '69.32390000'], ['0.06257000', '39.99760000'], ['0.06235000', '189.37910000'], ['0.06160000', '71.11200000']]","[['0.06262000', '40.44930000'], ['0.06263000', '24.15560000'], ['0.06297000', '5.29800000']]",1693387800371
ETHBTC,"[['0.06260000', '85.63170000'], ['0.06259000', '73.25470000'], ['0.06258000', '27.78550000'], ['0.06257000', '39.17710000'], ['0.06256000', '26.44230000'], ['0.06253000', '15.34620000'], ['0.06245000', '20.45580000'], ['0.06244000', '85.62650000'], ['0.06241000', '12.81180000'], ['0.06160000', '71.11030000']]","[['0.06262000', '33.25230000'], ['0.06263000', '24.20580000'], ['0.06264000', '27.63120000'], ['0.06265000', '68.01900000'], ['0.06266000', '25.31990000'], ['0.06268000', '65.13810000'], ['0.06272000', '146.82870000']]",1693387801371
ETHBTC,"[['0.06260000', '84.99760000'], ['0.06259000', '41.18570000'], ['0.06258000', '69.32390000']]","[['0.06262000', '35.88390000'], ['0.06263000', '27.23060000']]",1693387802371
ETHBTC,"[['0.06260000', '79.68930000'], ['0.06259000', '82.70440000'], ['0.06258000', '27.78550000'], ['0.06255000', '53.90480000'], ['0.06254000', '60.45620000'], ['0.06252000', '85.68630000'], ['0.06183000', '4.66700000']]","[['0.06262000', '34.48490000'], ['0.06263000', '27.28650000'], ['0.06264000', '32.31210000'], ['0.06265000', '68.04050000'], ['0.06271000', '12.94560000']]",1693387803371
ETHBTC,"[['0.06260000', '90.79580000'], ['0.06259000', '41.33780000'], ['0.06258000', '69.32390000'], ['0.06254000', '69.85620000'], ['0.06253000', '15.42140000'], ['0.06241000', '12.81180000'], ['0.06160000', '71.11200000']]","[['0.06261000', '12.09170000'], ['0.06262000', '32.50270000'], ['0.06263000', '27.72840000'], ['0.06264000', '17.65510000'], ['0.06265000', '65.71900000'], ['0.06269000', '17.71810000'], ['0.06270000', '67.06000000'], ['0.06272000', '146.90350000']]",1693387804371
ETHBTC,"[['0.06260000', '75.68340000'], ['0.06259000', '54.89170000'], ['0.06258000', '69.49490000'], ['0.06257000', '39.89270000'], ['0.06255000', '44.31250000'], ['0.06254000', '69.68080000'], ['0.06243000', '191.96970000'], ['0.06235000', '1.05520000'], ['0.06234000', '3.35840000'], ['0.06160000', '71.11030000']]","[['0.06261000', '12.07170000'], ['0.06262000', '31.54550000'], ['0.06263000', '20.70580000'], ['0.06264000', '11.91680000'], ['0.06265000', '25.82920000'], ['0.06266000', '44.67010000'], ['0.06268000', '63.68020000'], ['0.06283000', '115.21030000']]",1693387805371
ETHBTC,"[['0.06260000', '74.81100000'], ['0.06259000', '46.39330000'], ['0.06258000', '26.98440000'], ['0.06257000', '86.44450000'], ['0.06255000', '55.09700000'], ['0.06253000', '9.21190000'], ['0.06252000', '87.79170000'], ['0.06246000', '4.23660000'], ['0.06185000', '6.49930000'], ['0.05634000', '0.37990000']]","[['0.06261000', '14.22540000'], ['0.06262000', '21.35230000'], ['0.06263000', '38.30600000'], ['0.06264000', '18.72670000'], ['0.06265000', '11.27400000'], ['0.06266000', '59.23380000'], ['0.06269000', '17.55500000'], ['0.06278000', '3.13260000'], ['0.06282000', '22.22110000'], ['0.06336000', '5.99310000']]",1693387806371
ETHBTC,"[['0.06260000', '80.46950000'], ['0.06259000', '45.43930000'], ['0.06258000', '27.88420000'], ['0.06257000', '86.51680000']]","[['0.06261000', '11.59390000'], ['0.06262000', '24.36930000'], ['0.06263000', '39.98320000'], ['0.06264000', '13.67730000'], ['0.06265000', '11.29260000'], ['0.06266000', '44.67010000'], ['0.06267000', '65.52640000'], ['0.06273000', '4.23680000'], ['0.06304000', '2.81930000'], ['0.06305000', '11.67880000']]",1693387807371
ETHBTC,"[['0.06253000', '9.28740000'], ['0.06166000', '31.48730000'], ['0.06162000', '7.25640000'], ['0.06120000', '106.11800000'], ['0.06116000', '55.71740000']]","[['0.06261000', '13.89060000'], ['0.06262000', '30.58180000'], ['0.06263000', '38.37320000'], ['0.06264000', '28.22290000'], ['0.06351000', '3.20800000'], ['0.06353000', '29.80730000']]",1693387808371
ETHBTC,"[['0.06260000', '77.30000000'], ['0.06259000', '48.72120000'], ['0.06258000', '28.69390000'], ['0.06257000', '85.72890000'], ['0.06232000', '0.94620000']]","[['0.06261000', '19.06540000'], ['0.06262000', '29.01320000'], ['0.06263000', '33.32480000'], ['0.06264000', '37.74130000'], ['0.06265000', '11.27400000'], ['0.06269000', '8.05500000']]",1693387809371
ETHBTC,"[['0.06260000', '80.94860000'], ['0.06259000', '91.78500000'], ['0.06258000', '26.19650000'], ['0.06257000', '44.19050000'], ['0.06244000', '32.52850000']]","[['0.06261000', '17.10420000'], ['0.06262000', '19.12240000'], ['0.06263000', '36.98320000'], ['0.06264000', '29.34080000'], ['0.06265000', '11.29410000'], ['0.06272000', '110.00150000']]",1693387810371
ETHBTC,"[['0.06260000', '86.50950000'], ['0.06259000', '87.69710000'], ['0.06258000', '29.95420000'], ['0.06256000', '23.86260000'], ['0.06255000', '45.50470000'], ['0.06240000', '10.42480000'], ['0.06235000', '1.05520000'], ['0.06194000', '0.81590000']]","[['0.06261000', '11.59390000'], ['0.06262000', '22.80000000'], ['0.06263000', '40.83160000'], ['0.06264000', '19.02920000'], ['0.06265000', '25.83920000'], ['0.06267000', '64.00140000'], ['0.06268000', '62.13940000'], ['0.06269000', '17.55500000'], ['0.06270000', '68.61780000'], ['0.06271000', '6.77710000'], ['0.06273000', '10.47930000'], ['0.06297000', '5.29800000']]",1693387811371
ETHBTC,"[['0.06260000', '123.44230000'], ['0.06259000', '46.15870000'], ['0.06185000', '6.50260000'], ['0.05884000', '0.14920000']]","[['0.06261000', '11.20050000'], ['0.06262000', '21.79600000'], ['0.06263000', '37.36970000'], ['0.06264000', '24.24560000'], ['0.06265000', '44.86220000'], ['0.06266000', '60.59400000'], ['0.06267000', '47.53880000']]",1693387812371
ETHBTC,"[['0.06260000', '123.44230000'], ['0.06259000', '47.13080000'], ['0.06258000', '28.98210000'], ['0.06241000', '16.59280000']]","[['0.06262000', '22.26890000'], ['0.06264000', '18.86550000'], ['0.06265000', '51.61420000'], ['0.06266000', '60.12720000']]",1693387813372
ETHBTC,"[['0.06261000', '75.21300000'], ['0.06260000', '47.01010000'], ['0.06259000', '62.29930000'], ['0.06258000', '27.39550000'], ['0.06257000', '39.74990000'], ['0.06256000', '26.89450000'], ['0.06255000', '45.47280000'], ['0.06254000', '60.98140000'], ['0.06253000', '8.61190000'], ['0.06251000', '108.34360000'], ['0.06248000', '6.10450000'], ['0.06247000', '116.26660000'], ['0.06244000', '85.62650000'], ['0.06242000', '4.98200000'], ['0.06241000', '12.81180000'], ['0.06238000', '2.53800000'], ['0.06237000', '1.99930000'], ['0.06038000', '1.73730000'], ['0.05763000', '0.43320000']]","[['0.06261000', '0.00000000'], ['0.06262000', '16.05720000'], ['0.06263000', '45.90910000'], ['0.06264000', '24.13750000'], ['0.06265000', '51.61500000'], ['0.06266000', '44.67010000'], ['0.06267000', '16.21400000'], ['0.06272000', '152.29790000'], ['0.06273000', '10.55490000']]",1693387814372
ETHBTC,"[['0.06261000', '76.09300000'], ['0.06260000', '48.80850000'], ['0.06259000', '60.53930000'], ['0.06258000', '29.15550000'], ['0.06257000', '39.74990000'], ['0.06242000', '8.76300000'], ['0.06238000', '5.53800000'], ['0.06221000', '12.21610000'], ['0.06220000', '8.99090000']]","[['0.06263000', '42.90910000'], ['0.06264000', '26.96660000'], ['0.06267000', '31.59590000']]",1693387815372
ETHBTC,"[['0.06261000', '76.90800000'], ['0.06260000', '90.34030000'], ['0.06259000', '19.00750000'], ['0.06254000', '61.39480000'], ['0.06042000', '1.17260000']]","[['0.06263000', '48.74900000'], ['0.06264000', '21.62420000'], ['0.06265000', '51.61420000']]",1693387816372
ETHBTC,"[['0.06261000', '90.97020000'], ['0.06260000', '77.61030000'], ['0.06259000', '19.97960000'], ['0.06258000', '38.38340000'], ['0.06257000', '34.54990000'], ['0.06256000', '31.49450000'], ['0.06254000', '52.19480000'], ['0.06252000', '71.69170000'], ['0.06161000', '6.63440000']]","[['0.06262000', '15.94990000'], ['0.06263000', '49.22190000'], ['0.06265000', '51.79370000'], ['0.06267000', '16.21400000'], ['0.06268000', '79.05260000'], ['0.06271000', '6.09070000'], ['0.06273000', '11.24130000']]",1693387817372
ETHBTC,"[['0.06261000', '92.08800000'], ['0.06260000', '76.02830000'], ['0.06258000', '51.76540000'], ['0.06257000', '21.74990000'], ['0.06229000', '5.18000000'], ['0.06161000', '6.63270000']]","[['0.06263000', '43.38200000'], ['0.06264000', '27.92570000'], ['0.06266000', '45.25210000'], ['0.06301000', '5.71310000']]",1693387818372
ETHBTC,"[['0.06260000', '30.65470000'], ['0.06258000', '50.97750000']]","[['0.06264000', '26.92570000']]",1693387819372
ETHBTC,"[['0.06261000', '93.04600000'], ['0.06255000', '54.87280000']]","[['0.06272000', '142.29790000'], ['0.06277000', '10.45880000']]",1693387820372
ETHBTC,"[['0.06261000', '94.19750000'], ['0.06260000', '71.39860000'], ['0.06259000', '20.76750000'], ['0.06235000', '1.05520000'], ['0.06161000', '6.63440000']]","[['0.06264000', '27.92570000'], ['0.06266000', '64.94980000'], ['0.06268000', '62.13940000'], ['0.06297000', '5.29800000']]",1693387821372
